U 4 6 blue 25
U 7 10 red 193
U 12 14 blue 25
U 14 16 blue 118
U 18 21 red 118
U 22 24 blue 122
U 25 28 red 158
U 29 31 blue 96
U 32 35 red 188
U 37 39 blue 22
U 39 41 blue 119
U 43 46 red 200
U 47 49 blue 23
