-1 1.5
0 0.0000000000
1 8.5000000000
2 7.0000000000
3 5.5000000000
4 1.0000000E+1
5 8.5000000000
6 7.0000000000
7 5.5000000000
8 1.3500000E+1
9 1.2000000E+1
10 1.0500000E+1
11 9.0000000000
12 7.5000000000
13 6.0000000000
14 4.5000000000
15 3.0000000000
16 1.5000000000
17 0.0000000000
18 0.0000000000
19 0.0000000000
20 0.0000000000
21 0.0000000000
22 0.0000000000
23 1.0000000000
24 0.0000000000
