-1 1.5
0 0.0000000000
1 8.5000000000
2 7.0000000000
3 5.5000000000
4 1.2500000E+1
5 1.1000000E+1
6 9.5000000000
7 1.8000000E+1
8 1.6500000E+1
9 1.5000000E+1
10 1.3500000E+1
11 1.2000000E+1
12 1.0500000E+1
13 9.0000000000
14 7.5000000000
15 6.0000000000
16 4.5000000000
17 3.0000000000
18 1.5000000000
19 0.0000000000
20 8.5000000000
21 7.0000000000
22 5.5000000000
23 1.2500000E+1
24 1.1000000E+1
