-1 16.5;
0 1.5000000E+1
1 1.3500000E+1
2 1.2000000E+1
3 1.0500000E+1
4 9.0000000000
5 7.5000000000
6 6.0000000000
7 4.5000000000
8 3.0000000000
9 1.5000000000
10 0.0000000000
11 0.0000000000
12 0.0000000000
13 0.0000000000
14 4.0000000000
15 2.5000000000
16 1.1000000E+1
17 9.5000000000
18 1.8000000E+1
19 1.6500000E+1
20 1.5000000E+1
21 1.3500000E+1
22 1.2000000E+1
23 1.0500000E+1
24 9.0000000000
