T 2 5 red 1.2950000E+2
T 9 12 red 1.6650000E+2
T 18 21 red 1.2950000E+2
T 6 8 blue 1.0780000E+2
T 13 15 blue 3.0800000E+1
T 15 17 blue 1.0780000E+2
