   4.3189265e+01   6.6996236e+00
   6.2281130e+01   6.6996236e+00
   6.3012211e+01   7.4312180e+00
   7.2823269e+01   1.7627043e+01
   7.2823269e+01   3.7627043e+01
   5.2627043e+01   5.7823131e+01
   5.2430817e+01   5.8019220e+01
   2.4308170e+00   5.8019220e+01
   2.1503415e+00   5.7738547e+01
   2.1503415e+00   4.7738547e+01
