T 6 9 red 168.2
T 10 12 blue 25.8
T 12 14 blue 30.8
T 14 16 blue 123.2
T 17 20 red 148.0
T 22 24 blue 123.2
T 25 28 red 148.0
T 30 32 blue 123.2
T 33 36 red 148.0
T 38 40 blue 123.2
T 41 44 red 148.0
T 46 48 blue 123.2
T 49 52 red 129.5
