   3.8000000e+01   3.1048637e-08   3.8000000e+01   2.8575599e-08   3.8000000e+01   2.7133474e-08   3.8000000e+01   5.3103786e-06
   3.9000000e+01   3.1083850e-08   3.9000000e+01   2.8507660e-08   3.9000000e+01   2.7145115e-08   3.9000000e+01   5.3103350e-06
   4.0000000e+01   3.1048799e-08   4.0000000e+01   2.8530678e-08   4.0000000e+01   2.7140683e-08   4.0000000e+01   5.3103127e-06
   4.1000000e+01   3.1069307e-08   4.1000000e+01   2.8524314e-08   4.1000000e+01   2.7106758e-08   4.1000000e+01   5.3103203e-06
   4.2000000e+01   3.1059068e-08   4.2000000e+01   2.8546093e-08   4.2000000e+01   2.7137872e-08   4.2000000e+01   5.3103823e-06
   4.3000000e+01   3.1121992e-08   4.3000000e+01   2.8536583e-08   4.3000000e+01   2.7110255e-08   4.3000000e+01   5.3103116e-06
   4.4000000e+01   3.1097914e-08   4.4000000e+01   2.8514849e-08   4.4000000e+01   2.7141292e-08   4.4000000e+01   5.3103447e-06
   4.5000000e+01   3.1007817e-08   4.5000000e+01   2.8568223e-08   4.5000000e+01   2.7116796e-08   4.5000000e+01   5.3103694e-06
   4.6000000e+01   3.0996862e-08   4.6000000e+01   2.8541566e-08   4.6000000e+01   2.7150580e-08   4.6000000e+01   5.3103567e-06
   4.7000000e+01   3.1113252e-08   4.7000000e+01   2.8545420e-08   4.7000000e+01   2.7084612e-08   4.7000000e+01   5.3103562e-06
   4.8000000e+01   3.1085312e-08   4.8000000e+01   2.8534897e-08   4.8000000e+01   2.7158071e-08   4.8000000e+01   5.3103926e-06
   4.9000000e+01   3.1054407e-08   4.9000000e+01   2.8488715e-08   4.9000000e+01   2.7105603e-08   4.9000000e+01   5.3103364e-06
   5.0000000e+01   3.1040676e-08   5.0000000e+01   2.8519612e-08   5.0000000e+01   2.7111843e-08   5.0000000e+01   5.3103074e-06
   5.1000000e+01   3.1092581e-08   5.1000000e+01   2.8480294e-08   5.1000000e+01   2.7177620e-08   5.1000000e+01   5.3103972e-06
   5.2000000e+01   3.1041374e-08   5.2000000e+01   2.8475952e-08   5.2000000e+01   2.7101775e-08   5.2000000e+01   5.3103519e-06
   5.3000000e+01   3.1077100e-08   5.3000000e+01   2.8505889e-08   5.3000000e+01   2.7106735e-08   5.3000000e+01   5.3103421e-06
   5.4000000e+01   3.1125049e-08   5.4000000e+01   2.8466502e-08   5.4000000e+01   2.7147525e-08   5.4000000e+01   5.3103776e-06
   5.5000000e+01   3.1070703e-08   5.5000000e+01   2.8540843e-08   5.5000000e+01   2.7184297e-08   5.5000000e+01   5.3103923e-06
   5.6000000e+01   3.1019095e-08   5.6000000e+01   2.8548939e-08   5.6000000e+01   2.7116194e-08   5.6000000e+01   5.3103605e-06
   5.7000000e+01   3.1094833e-08   5.7000000e+01   2.8500105e-08   5.7000000e+01   2.7097736e-08   5.7000000e+01   5.3103257e-06
