 0.00000000e+00 7.00000000e+00 7.00000000e+00 7.00000000e+00 7.00000000e+00 7.00000000e+00 7.00000000e+00 3.00000000e+00 3.00000000e+00
 1.00000000e+00 6.66115046e+00 6.32383444e+00 5.64900662e+00 7.44672003e+00 6.32340331e+00 5.64827815e+00 3.00000000e+00 3.00000000e+00
 2.00000000e+00 6.39516771e+00 5.43056604e+00 4.75430902e+00 7.83701838e+00 5.42957626e+00 4.75309811e+00 3.00000000e+00 3.00000000e+00
 3.00000000e+00 6.32774737e+00 4.74420435e+00 4.16179405e+00 8.01754280e+00 4.74279424e+00 4.16026365e+00 3.00000000e+00 3.00000000e+00
 4.00000000e+00 6.33776267e+00 4.24769749e+00 3.76940004e+00 8.11634316e+00 4.24598426e+00 3.76765805e+00 3.00000000e+00 3.00000000e+00
 5.00000000e+00 6.37156531e+00 3.89185583e+00 3.50953645e+00 8.19094233e+00 3.88992547e+00 3.50765433e+00 3.00000000e+00 3.00000000e+00
 6.00000000e+00 6.41227843e+00 3.63720820e+00 3.33744136e+00 8.25951868e+00 3.63512248e+00 3.33546645e+00 3.00000000e+00 3.00000000e+00
 7.00000000e+00 6.45520103e+00 3.45502107e+00 3.22347110e+00 8.32715773e+00 3.45282419e+00 3.22143473e+00 3.00000000e+00 3.00000000e+00
 8.00000000e+00 6.49910220e+00 3.32468074e+00 3.14799410e+00 8.39520607e+00 3.32240433e+00 3.14591704e+00 3.00000000e+00 3.00000000e+00
 9.00000000e+00 6.54367402e+00 3.23143324e+00 3.09800934e+00 8.46401491e+00 3.22909994e+00 3.09590533e+00 3.00000000e+00 3.00000000e+00
 1.00000000e+01 6.58884512e+00 3.16472260e+00 3.06490685e+00 8.53368042e+00 3.16234860e+00 3.06278498e+00 3.00000000e+00 3.00000000e+00
 1.10000000e+01 6.63460348e+00 3.11699683e+00 3.04309707e+00 8.60423491e+00 3.11459371e+00 3.04072734e+00 3.00000000e+00 3.00000000e+00
 1.20000000e+01 6.68095184e+00 3.08285311e+00 3.02850508e+00 8.67569503e+00 3.08042916e+00 3.02628290e+00 3.00000000e+00 3.00000000e+00
 1.30000000e+01 6.72789659e+00 3.05842619e+00 3.01859209e+00 8.74807370e+00 3.05598734e+00 3.01699141e+00 3.00000000e+00 3.00000000e+00
 1.40000000e+01 6.77544513e+00 3.04095081e+00 3.01196802e+00 8.82138304e+00 3.03850130e+00 3.01090319e+00 3.00000000e+00 3.00000000e+00
 1.50000000e+01 6.82360514e+00 3.02844867e+00 3.00756719e+00 8.89563508e+00 3.02599153e+00 3.00688670e+00 3.00000000e+00 3.00000000e+00
 1.60000000e+01 6.87238449e+00 3.01950446e+00 3.00464940e+00 8.97084197e+00 3.01704186e+00 3.00423043e+00 3.00000000e+00 3.00000000e+00
 1.70000000e+01 6.92179112e+00 3.01310564e+00 3.00271631e+00 9.04701600e+00 3.01063914e+00 3.00247218e+00 3.00000000e+00 3.00000000e+00
 1.80000000e+01 6.97183310e+00 3.00826362e+00 3.00142373e+00 9.12416959e+00 3.00651752e+00 3.00133559e+00 3.00000000e+00 3.00000000e+00
 1.90000000e+01 7.02251861e+00 3.00481628e+00 3.00062560e+00 9.20231536e+00 3.00385466e+00 3.00050966e+00 3.00000000e+00 3.00000000e+00
 2.00000000e+01 7.07385591e+00 3.00245794e+00 3.00026493e+00 9.28146605e+00 3.00218898e+00 3.00020510e+00 3.00000000e+00 3.00000000e+00
 2.10000000e+01 7.12585340e+00 3.00109724e+00 3.00011081e+00 9.36163460e+00 3.00097588e+00 3.00008424e+00 3.00000000e+00 3.00000000e+00
 2.20000000e+01 7.17851955e+00 3.00043190e+00 3.00004615e+00 9.44283408e+00 3.00036087e+00 3.00003485e+00 3.00000000e+00 3.00000000e+00
 2.30000000e+01 7.23186298e+00 3.00016551e+00 3.00001919e+00 9.52507776e+00 3.00013559e+00 3.00001446e+00 3.00000000e+00 3.00000000e+00
 2.40000000e+01 7.28589238e+00 3.00006275e+00 3.00000798e+00 9.60837907e+00 3.00005106e+00 3.00000600e+00 3.00000000e+00 3.00000000e+00
 2.50000000e+01 7.34061658e+00 3.00002368e+00 3.00000331e+00 9.69275160e+00 3.00001922e+00 3.00000249e+00 3.00000000e+00 3.00000000e+00
 2.60000000e+01 7.39604451e+00 3.00000891e+00 3.00000138e+00 9.77820914e+00 3.00000723e+00 3.00000104e+00 3.00000000e+00 3.00000000e+00
 2.70000000e+01 7.45218523e+00 3.00000335e+00 3.00000057e+00 9.86476563e+00 3.00000272e+00 3.00000043e+00 3.00000000e+00 3.00000000e+00
 2.80000000e+01 7.50904790e+00 3.00000126e+00 3.00000024e+00 9.95243520e+00 3.00000102e+00 3.00000018e+00 3.00000000e+00 3.00000000e+00
 2.90000000e+01 7.56664180e+00 3.00000047e+00 3.00000010e+00 1.00412322e+01 3.00000038e+00 3.00000007e+00 3.00000000e+00 3.00000000e+00
 3.00000000e+01 7.62497634e+00 3.00000018e+00 3.00000004e+00 1.01311711e+01 3.00000014e+00 3.00000003e+00 3.00000000e+00 3.00000000e+00
