 2.00000000e+01 9.25289533e+00 1.83269650e+01 3.83701586e-01 1.73122237e+00 7.99999974e+00 7.99999785e+00 7.99999895e+00 7.99999992e+00
 2.10000000e+01 9.42116808e-12 1.28009925e+01 2.50000000e-01 1.40682612e+00 7.99999970e+00 7.99999876e+00 7.99999955e+00 7.99999997e+00
 2.20000000e+01 1.18029223e-11 5.00590921e+00 3.99314991e+00 6.39537187e+00 7.99999969e+00 7.99999921e+00 7.99999981e+00 7.99999999e+00
 2.30000000e+01 6.88954338e-12 1.95828693e+00 9.63509080e+00 1.19528231e+01 7.99999968e+00 7.99999943e+00 7.99999992e+00 7.99999999e+00
 2.40000000e+01 9.97874119e-13 7.66125514e-01 1.54800318e+01 1.54276705e+01 7.99999967e+00 7.99999955e+00 7.99999996e+00 8.00000000e+00
 2.50000000e+01 8.78971353e-12 2.99729482e-01 1.72317342e+01 1.50168109e+01 7.99999967e+00 7.99999960e+00 7.99999998e+00 8.00000000e+00
 2.60000000e+01 5.29235226e+00 1.17262774e-01 1.39653657e+01 1.07248338e+01 7.99999967e+00 7.99999963e+00 7.99999999e+00 8.00000000e+00
 2.70000000e+01 1.18077690e+01 3.26888601e+00 7.33343967e+00 5.19993304e+00 7.99999967e+00 7.99999965e+00 8.00000000e+00 8.00000000e+00
 2.80000000e+01 1.84619527e+01 8.46865224e+00 9.45635857e-01 2.35987429e+00 7.99999967e+00 7.99999965e+00 8.00000000e+00 8.00000000e+00
 2.90000000e+01 2.14189126e+01 1.45538845e+01 3.13808630e-01 1.38739054e+00 7.99999967e+00 7.99999966e+00 8.00000000e+00 8.00000000e+00
 3.00000000e+01 1.95183751e+01 1.87338962e+01 1.06508110e+00 2.51827178e+00 7.99999967e+00 7.99999966e+00 8.00000000e+00 8.00000000e+00
 3.10000000e+01 1.23211674e+01 1.92111010e+01 5.82161498e+00 8.12560263e+00 7.99999967e+00 7.99999966e+00 8.00000000e+00 8.00000000e+00
 3.20000000e+01 2.22466426e+00 1.50150782e+01 1.15479172e+01 1.33657784e+01 7.99999967e+00 7.99999966e+00 8.00000000e+00 8.00000000e+00
 3.30000000e+01 1.19718013e-11 7.22627083e+00 1.66560064e+01 1.57501569e+01 7.99999967e+00 7.99999966e+00 8.00000000e+00 8.00000000e+00
 3.40000000e+01 8.92462786e-12 2.82644866e+00 1.67609365e+01 1.40160303e+01 7.99999967e+00 7.99999966e+00 8.00000000e+00 8.00000000e+00
 3.50000000e+01 3.33805954e-12 1.10573651e+00 1.21325318e+01 8.88102059e+00 7.99999967e+00 7.99999966e+00 8.00000000e+00 8.00000000e+00
 3.60000000e+01 4.77117767e-12 4.32592139e-01 5.11100502e+00 3.75814133e+00 7.99999967e+00 7.99999966e+00 8.00000000e+00 8.00000000e+00
 3.70000000e+01 2.85654466e+00 1.69242262e-01 5.94612044e-01 2.04537991e+00 7.99999967e+00 7.99999966e+00 8.00000000e+00 8.00000000e+00
 3.80000000e+01 9.31452177e+00 1.80583028e+00 2.50000000e-01 1.20899428e+00 7.99999967e+00 7.99999966e+00 8.00000000e+00 8.00000000e+00
 3.90000000e+01 1.59192929e+01 6.37839129e+00 2.42134538e+00 4.44859355e+00 7.99999967e+00 7.99999966e+00 8.00000000e+00 8.00000000e+00
 4.00000000e+01 2.05890896e+01 1.21882010e+01 7.64342809e+00 1.01244005e+01 7.99999967e+00 7.99999966e+00 8.00000000e+00 8.00000000e+00
 4.10000000e+01 2.05691565e+01 1.73035804e+01 1.34463817e+01 1.45104530e+01 7.99999967e+00 7.99999966e+00 8.00000000e+00 8.00000000e+00
 4.20000000e+01 1.54178381e+01 1.92916534e+01 1.69298771e+01 1.54412806e+01 7.99999967e+00 7.99999966e+00 8.00000000e+00 8.00000000e+00
 4.30000000e+01 6.22963433e+00 1.69322461e+01 1.53448624e+01 1.23301262e+01 7.99999967e+00 7.99999966e+00 8.00000000e+00 8.00000000e+00
 4.40000000e+01 1.05728929e-11 1.04146722e+01 9.66138873e+00 6.83574050e+00 7.99999967e+00 7.99999966e+00 8.00000000e+00 8.00000000e+00
 4.50000000e+01 1.06237336e-11 4.07297010e+00 2.87201623e+00 2.72324646e+00 7.99999967e+00 7.99999966e+00 8.00000000e+00 8.00000000e+00
 4.60000000e+01 5.42320678e-12 1.59334471e+00 3.95892426e-01 1.75874121e+00 7.99999967e+00 7.99999966e+00 8.00000000e+00 8.00000000e+00
 4.70000000e+01 1.41530545e-12 6.23353433e-01 2.50000000e-01 1.58676782e+00 7.99999967e+00 7.99999966e+00 8.00000000e+00 8.00000000e+00
 4.80000000e+01 5.96556767e-01 2.43873208e-01 4.20562362e+00 6.58403042e+00 7.99999967e+00 7.99999966e+00 8.00000000e+00 8.00000000e+00
 4.90000000e+01 6.96541205e+00 4.58709546e-01 9.86442316e+00 1.21076965e+01 7.99999967e+00 7.99999966e+00 8.00000000e+00 8.00000000e+00
