 1.60000000e+01 -7.06000490e+00 9.82848421e+00 2.74603341e+01 3.95736776e+01 4.68785614e+01 3.01243672e+01 4.50002332e+01 2.99999749e+01 4.50000000e+01 3.00000000e+01
 1.70000000e+01 4.62262659e-01 6.77975802e+00 2.69500324e+01 3.94208342e+01 4.68785328e+01 3.01242545e+01 4.50001017e+01 2.99999889e+01 4.50000000e+01 3.00000000e+01
 1.80000000e+01 7.99228905e+00 8.09055602e+00 2.65677960e+01 3.92260145e+01 4.68785122e+01 3.01241978e+01 4.50000442e+01 2.99999951e+01 4.50000000e+01 3.00000000e+01
 1.90000000e+01 1.41619219e+01 1.35175753e+01 2.63486330e+01 3.90827076e+01 4.68784956e+01 3.01241689e+01 4.50000192e+01 2.99999978e+01 4.50000000e+01 3.00000000e+01
 2.00000000e+01 1.77920247e+01 2.20774641e+01 2.62701113e+01 3.90349658e+01 4.68784810e+01 3.01241541e+01 4.50000083e+01 2.99999991e+01 4.50000000e+01 3.00000000e+01
 2.10000000e+01 1.81512816e+01 3.22303816e+01 2.62761984e+01 3.90776972e+01 4.68784674e+01 3.01241463e+01 4.50000036e+01 2.99999996e+01 4.50000000e+01 3.00000000e+01
 2.20000000e+01 1.52012100e+01 4.14067219e+01 2.63058523e+01 3.91741124e+01 4.68784544e+01 3.01241420e+01 4.50000015e+01 2.99999998e+01 4.50000000e+01 3.00000000e+01
 2.30000000e+01 9.52667377e+00 4.80206425e+01 2.63147419e+01 3.92788309e+01 4.68784416e+01 3.01241394e+01 4.50000007e+01 2.99999999e+01 4.50000000e+01 3.00000000e+01
 2.40000000e+01 2.61195805e+00 5.24224399e+01 2.62845459e+01 3.93567521e+01 4.68784290e+01 3.01241377e+01 4.50000003e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 2.50000000e+01 -4.34620243e+00 5.28386695e+01 2.62203908e+01 3.93923759e+01 4.68784164e+01 3.01241364e+01 4.50000001e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 2.60000000e+01 -1.13055625e+01 4.89355967e+01 2.61409969e+01 3.93892823e+01 4.68784039e+01 3.01241354e+01 4.50000001e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 2.70000000e+01 -1.59668757e+01 4.18254678e+01 2.60672504e+01 3.93630308e+01 4.68783914e+01 3.01241344e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 2.80000000e+01 -1.76745468e+01 3.24525582e+01 2.60136895e+01 3.93320382e+01 4.68783789e+01 3.01241335e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 2.90000000e+01 -1.63557502e+01 2.25028990e+01 2.59849739e+01 3.93102834e+01 4.68783663e+01 3.01241327e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 3.00000000e+01 -1.19142680e+01 1.39020202e+01 2.59770058e+01 3.93038369e+01 4.68783538e+01 3.01241319e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 3.10000000e+01 -5.23561054e+00 8.13992819e+00 2.59808433e+01 3.93112472e+01 4.68783413e+01 3.01241310e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 3.20000000e+01 2.43124455e+00 6.31937754e+00 2.59871454e+01 3.93264442e+01 4.68783288e+01 3.01241302e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 3.30000000e+01 9.77701668e+00 8.84329189e+00 2.59894082e+01 3.93423541e+01 4.68783163e+01 3.01241294e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 3.40000000e+01 1.54103068e+01 1.52688916e+01 2.59852242e+01 3.93537317e+01 4.68783038e+01 3.01241285e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 3.50000000e+01 1.82729342e+01 2.44715843e+01 2.59757330e+01 3.93584598e+01 4.68782913e+01 3.01241277e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 3.60000000e+01 1.77530276e+01 3.48009173e+01 2.59640160e+01 3.93573367e+01 4.68782788e+01 3.01241269e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 3.70000000e+01 1.40268321e+01 4.33824427e+01 2.59533263e+01 3.93529004e+01 4.68782663e+01 3.01241261e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 3.80000000e+01 7.74764569e+00 4.93411464e+01 2.59458265e+01 3.93480049e+01 4.68782538e+01 3.01241252e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 3.90000000e+01 8.11763317e-01 5.28067786e+01 2.59421147e+01 3.93447274e+01 4.68782413e+01 3.01241244e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 4.00000000e+01 -6.14905655e+00 5.20900549e+01 2.59414603e+01 3.93438884e+01 4.68782288e+01 3.01241236e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 4.10000000e+01 -1.26555984e+01 4.72778671e+01 2.59424409e+01 3.93451620e+01 4.68782163e+01 3.01241228e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 4.20000000e+01 -1.65695527e+01 3.95272654e+01 2.59436304e+01 3.93475549e+01 4.68782038e+01 3.01241219e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 4.30000000e+01 -1.74961548e+01 2.99028689e+01 2.59440790e+01 3.93499690e+01 4.68781913e+01 3.01241211e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 4.40000000e+01 -1.53741875e+01 2.01953605e+01 2.59434796e+01 3.93516244e+01 4.68781788e+01 3.01241203e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 4.50000000e+01 -1.02973482e+01 1.22512801e+01 2.59420595e+01 3.93522380e+01 4.68781663e+01 3.01241194e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 4.60000000e+01 -3.29424950e+00 7.45180335e+00 2.59403209e+01 3.93519703e+01 4.68781538e+01 3.01241186e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 4.70000000e+01 4.36013749e+00 6.73921531e+00 2.59387677e+01 3.93512325e+01 4.68781413e+01 3.01241178e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 4.80000000e+01 1.13378890e+01 1.03028285e+01 2.59377192e+01 3.93504653e+01 4.68781288e+01 3.01241170e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 4.90000000e+01 1.63076101e+01 1.75122536e+01 2.59372483e+01 3.93499758e+01 4.68781162e+01 3.01241161e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 5.00000000e+01 1.83391894e+01 2.70987501e+01 2.59372272e+01 3.93498725e+01 4.68781037e+01 3.01241153e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
