# Created by Octave 3.6.1, Fri Nov 30 03:32:31 2012 CST <kaushik@d-16>
# name: data0
# type: matrix
# rows: 101
# columns: 5
 1 21727.03430820644 21727.03430820644 21727.03430820644 201.5232747678378
 2 9734.015552322639 17927.57365326116 6837.737547386138 201.5232747678378
 3 7250.826191901727 15157.70002891489 5408.270930356382 201.5232747678378
 4 6250.804913617339 13086.96183209629 4347.841913640063 201.5232747678378
 5 5581.286591774705 11509.76808185503 3508.798624726396 201.5232747678378
 6 5054.338888632438 10290.23080396975 2847.796961648838 201.5232747678378
 7 4611.846085350905 9334.576728653485 2325.512277941742 201.5232747678378
 8 4228.735737863161 8576.138528469291 1911.284795102786 201.5232747678378
 9 3891.623639468453 7966.535453690822 1581.653202148544 201.5232747678378
 10 3592.125086011626 7470.146051779845 1318.557089762756 201.5232747678378
 11 3324.339457947412 7060.465837975743 1107.995015379682 201.5232747678378
 12 3083.777325210899 6717.615792404677 939.0506958790047 201.5232747678378
 13 2866.849894673519 6426.591167600588 803.1741985193082 201.5232747678378
 14 2670.598917405719 6176.006206619626 693.6429948483751 201.5232747678378
 15 2492.538368568282 5957.181320472174 605.1534223105145 201.5232747678378
 16 2330.552580840262 5763.472149011833 533.5085095095022 201.5232747678378
 17 2182.825416021089 5589.772342906818 475.3779133484296 201.5232747678378
 18 2047.7879927393 5432.142680061864 428.1123183302437 201.5232747678378
 19 1924.078398519892 5287.53293490308 389.5992720291964 201.5232747678378
 20 1810.509669773818 5153.572355246487 358.1507437604515 201.5232747678378
 21 1706.043785660427 5028.41119361239 332.4151031905683 201.5232747678378
 22 1609.770217758316 4910.600422327093 311.3079879948381 201.5232747678378
 23 1520.888038082588 4799.000130411343 293.9578454219027 201.5232747678378
 24 1438.690870516744 4692.709547733379 279.6629172344027 201.5232747678378
 25 1362.55415355042 4591.013433998335 267.8571796467046 201.5232747678378
 26 1291.924306194529 4493.340890660056 258.0833128751739 201.5232747678378
 27 1226.309476503686 4399.233631981464 249.9712045107529 201.5232747678378
 28 1165.271616145212 4308.321479298656 243.2208204208383 201.5232747678378
 29 1108.41967262488 4220.303386269276 237.5885308322472 201.5232747678378
 30 1055.403727931347 4134.932710551654 232.8761757607017 201.5232747678378
 31 1005.90994159597 4052.005754031188 228.9223066405964 201.5232747678378
 32 959.6561795516104 3971.352825127671 225.5951600102955 201.5232747678378
 33 916.38822914558 3892.831251868883 222.7870121898492 201.5232747678378
 34 875.8765162142242 3816.319907348574 220.409636865833 201.5232747678378
 35 837.9132529912857 3741.714910367571 218.3906448799984 201.5232747678378
 36 802.3099563390143 3668.92624125574 216.6705307433837 201.5232747678378
 37 768.8952847679044 3597.875071935503 215.2002861153327 201.5232747678378
 38 737.5131502645654 3528.491654582276 213.939468756323 201.5232747678378
 39 708.0210673286707 3460.713648057075 212.8546378803661 201.5232747678378
 40 680.2887070247369 3394.484788115688 211.9180846401816 201.5232747678378
 41 654.1966284449813 3329.753828119573 211.1068006452676 201.5232747678378
 42 629.6351638867042 3266.473693010055 210.4016387068265 201.5232747678378
 43 606.5034373769591 3204.60080174532 209.7866290114826 201.5232747678378
 44 584.7084990217178 3144.094523070016 209.2484211321375 201.5232747678378
 45 564.1645600868986 3084.916737013816 208.7758280442983 201.5232747678378
 46 544.7923157995514 3027.031480393875 208.3594529369886 201.5232747678378
 47 526.5183446416204 2970.404659187207 207.9913833106343 201.5232747678378
 48 509.2745744356937 2915.003814241923 207.664939831096 201.5232747678378
 49 492.9978068371346 2860.797929617252 207.3744698021548 201.5232747678378
 50 477.6292929745071 2807.75727506258 207.1151770446389 201.5232747678378
 51 463.1143539483695 2755.853275895323 206.8829815227081 201.5232747678378
 52 449.4020407371117 2705.058404918492 206.6744033108677 201.5232747678378
 53 436.4448287743719 2655.346092104145 206.4864665061168 201.5232747678378
 54 424.1983430834146 2606.690648637076 206.3166195087354 201.5232747678378
 55 412.6211103893194 2559.067202592492 206.1626687557946 201.5232747678378
 56 401.6743350912743 2512.451644067848 206.0227235291135 201.5232747678378
 57 391.3216963752618 2466.820578018923 205.8951498938863 201.5232747678378
 58 381.5291640930761 2422.151283395028 205.778532178287 201.5232747678378
 59 372.2648313322777 2378.421677441689 205.6716406911861 201.5232747678378
 60 363.4987618606368 2335.61028426089 205.5734046092903 201.5232747678378
 61 355.2028508503528 2293.696206889333 205.4828891559015 201.5232747678378
 62 347.3506974852964 2252.659102303116 205.3992763488319 201.5232747678378
 63 339.9174882205707 2212.479158861086 205.321848722171 201.5232747678378
 64 332.8798896125629 2173.137075797703 205.2499755309258 201.5232747678378
 65 326.2159497631581 2134.61404444426 205.1831010322053 201.5232747678378
 66 319.9050075355399 2096.891730917582 205.1207345070043 201.5232747678378
 67 313.9276087942057 2059.952260063162 205.0624417438212 201.5232747678378
 68 308.2654290072563 2023.778200477331 205.0078377524913 201.5232747678378
 69 302.9012016228511 1988.352550463802 204.9565805157267 201.5232747678378
 70 297.8186516969445 1953.658724806648 204.9083656175788 201.5232747678378
 71 293.002434305417 1919.680542260873 204.8629216148631 201.5232747678378
 72 288.4380773240403 1886.402213676809 204.820006039369 201.5232747678378
 73 284.1119282035936 1853.808330693631 204.7794019366016 201.5232747678378
 74 280.011104405282 1821.883854940349 204.7409148624158 201.5232747678378
 75 276.1234471964302 1790.614107700072 204.7043702707922 201.5232747678378
 76 272.4374785353752 1759.984759993083 204.6696112368815 201.5232747678378
 77 268.9423608021513 1729.981823046512 204.6364964678995 201.5232747678378
 78 265.6278591534373 1700.59163911947 204.6048985618248 201.5232747678378
